sequence_id,score,timestamp
P78712,6.0844994130751715,2025-07-06T23:06:19.014010
Q01291,5.66988092298052,2025-07-06T23:06:19.014052
Q12635,4.30406509320417,2025-07-06T23:06:19.014094
Q1K7M0,6.977281341630747,2025-07-06T23:06:19.014136
Q1K7T5,5.375278407684165,2025-07-06T23:06:19.014178
Q35140,6.368187186350492,2025-07-06T23:06:19.014220
Q35141,4.990432586778736,2025-07-06T23:06:19.014262
Q6MFP4,5.6937321388027,2025-07-06T23:06:19.014304
Q6MVL2,5.10594547390058,2025-07-06T23:06:19.014346
Q7RV85,6.082218910376446,2025-07-06T23:06:19.014388
Q7RVN0,5.159055299214529,2025-07-06T23:06:19.014431
Q7RWT1,6.9650803456014065,2025-07-06T23:06:19.014473
Q7RXH4,5.846438775057725,2025-07-06T23:06:19.014515
Q7RXR1,5.181783550292085,2025-07-06T23:06:19.014557
Q7RXY1,4.875197323201151,2025-07-06T23:06:19.014600
Q7RY84,7.156176637480615,2025-07-06T23:06:19.014642
Q7RYE5,5.805134968916488,2025-07-06T23:06:19.014684
Q7RYL4,5.5909869805108565,2025-07-06T23:06:19.014726
Q7RZA5,5.736572297479192,2025-07-06T23:06:19.014769
Q7RZC1,5.680172609017068,2025-07-06T23:06:19.014811
Q7RZK9,6.421622267806518,2025-07-06T23:06:19.014853
Q7S0P8,6.0867747269123065,2025-07-06T23:06:19.014895
Q7S2I2,6.3818160174060985,2025-07-06T23:06:19.014938
Q7S2Z9,5.5134287461649825,2025-07-06T23:06:19.014980
Q7S3C9,6.238324625039508,2025-07-06T23:06:19.015022
Q7S3S2,5.697093486505405,2025-07-06T23:06:19.015064
Q7S464,6.616065185132817,2025-07-06T23:06:19.015108
Q7S4G7,5.961005339623274,2025-07-06T23:06:19.015150
Q7S4Z3,6.18826412308259,2025-07-06T23:06:19.015192
Q7S5C0,6.400257445308821,2025-07-06T23:06:19.015234
Q7S5H0,6.652863029353347,2025-07-06T23:06:19.015277
Q7S604,6.063785208687608,2025-07-06T23:06:19.015321
Q7S7F1,4.6913478822291435,2025-07-06T23:06:19.015363
Q7S7G7,6.208590026096629,2025-07-06T23:06:19.015406
Q7S7L7,6.07993319509559,2025-07-06T23:06:19.015448
Q7S891,5.780743515792329,2025-07-06T23:06:19.015490
Q7S986,6.329720905522696,2025-07-06T23:06:19.015532
Q7SA85,6.842683282238422,2025-07-06T23:06:19.015575
Q7SAJ6,6.872128101338986,2025-07-06T23:06:19.015617
Q7SBD4,6.77078942390898,2025-07-06T23:06:19.015659
Q7SBD5,5.5134287461649825,2025-07-06T23:06:19.015702
Q7SBE0,6.173786103901937,2025-07-06T23:06:19.015744
Q7SBS7,5.455321115357702,2025-07-06T23:06:19.015786
Q7SC15,4.406719247264253,2025-07-06T23:06:19.015828
Q7SC98,6.129050210060545,2025-07-06T23:06:19.015870
Q7SCP4,5.666426688112432,2025-07-06T23:06:19.015912
Q7SDD5,6.690842277418564,2025-07-06T23:06:19.015955
Q7SDU2,5.049856007249537,2025-07-06T23:06:19.015997
Q7SEK1,6.073044534100405,2025-07-06T23:06:19.016039
Q7SEW2,5.327876168789581,2025-07-06T23:06:19.016081
Q7SEZ6,6.51471269087253,2025-07-06T23:06:19.016124
Q7SF46,5.552959584921617,2025-07-06T23:06:19.016166
Q7SF84,6.063785208687608,2025-07-06T23:06:19.016208
Q7SFC2,6.4967749901858625,2025-07-06T23:06:19.016250
Q7SFJ9,4.955827057601261,2025-07-06T23:06:19.016292
Q7SGG8,6.118097198041348,2025-07-06T23:06:19.016335
Q7SGL3,5.4638318050256105,2025-07-06T23:06:19.016377
Q7SH14,6.684611727667927,2025-07-06T23:06:19.016419
Q7SHU9,5.8664680569332965,2025-07-06T23:06:19.016468
Q7SI17,5.298317366548036,2025-07-06T23:06:19.016510
Q871N9,5.545177444479562,2025-07-06T23:06:19.016553
Q8X034,5.313205979041787,2025-07-06T23:06:19.016595
Q8X066,6.391917113392602,2025-07-06T23:06:19.016637
Q8X092,6.320768294250582,2025-07-06T23:06:19.016679
Q96TJ5,5.746203190540153,2025-07-06T23:06:19.016727
Q96X45,6.738152494595957,2025-07-06T23:06:19.016770
Q9C2P2,4.02535169073515,2025-07-06T23:06:19.016813
Q9HE74,4.976733742420574,2025-07-06T23:06:19.016856
Q9Y783,5.501258210544727,2025-07-06T23:06:19.016900
P0CY45,5.493061443340548,2025-07-06T23:06:19.016943
P59671,5.971261839790462,2025-07-06T23:06:19.016986
P87102,4.820281565605037,2025-07-06T23:06:19.017030
Q08656,3.9889840465642745,2025-07-06T23:06:19.017073
Q6MVH7,5.66988092298052,2025-07-06T23:06:19.017117
Q7RWV9,6.933423025730715,2025-07-06T23:06:19.017160
Q7RXK7,5.53338948872752,2025-07-06T23:06:19.017204
Q7RYV5,5.135798437050262,2025-07-06T23:06:19.017248
Q7RZS0,5.37989735354046,2025-07-06T23:06:19.017291
Q7S0I1,5.44673737166631,2025-07-06T23:06:19.017335
Q7S154,7.149916836132109,2025-07-06T23:06:19.017378
Q7S2D4,5.849324779946859,2025-07-06T23:06:19.017422
Q7S2L7,6.386879319362645,2025-07-06T23:06:19.017465
Q7S2R9,5.4680601411351315,2025-07-06T23:06:19.017509
Q7S2V0,6.472346294500901,2025-07-06T23:06:19.017552
Q7S455,5.3981627015177525,2025-07-06T23:06:19.017595
Q7S4D8,6.569481420414296,2025-07-06T23:06:19.017638
Q7S4P1,5.963579343618446,2025-07-06T23:06:19.017682
Q7S519,6.093569770045136,2025-07-06T23:06:19.017726
Q7S8C2,4.919980925828125,2025-07-06T23:06:19.017769
Q7S8M1,5.030437921392435,2025-07-06T23:06:19.017813
Q7S931,5.6131281063880705,2025-07-06T23:06:19.017856
Q7S9Y9,5.883322388488279,2025-07-06T23:06:19.017899
Q7SAC2,6.54965074223381,2025-07-06T23:06:19.017943
Q7SB62,6.161207321695077,2025-07-06T23:06:19.017986
Q7SF55,4.997212273764115,2025-07-06T23:06:19.018036
Q7SF81,4.897839799950911,2025-07-06T23:06:19.018130
Q7SGG0,7.489412083508719,2025-07-06T23:06:19.018232
Q7SGQ0,5.627621113690637,2025-07-06T23:06:19.018291
Q7SHZ2,6.295266001439646,2025-07-06T23:06:19.018346
Q86ZF9,5.8916442118257715,2025-07-06T23:06:19.018396
Q873E4,5.480638923341991,2025-07-06T23:06:19.018458
Q96U08,5.8522024797744745,2025-07-06T23:06:19.018504
Q9HE25,5.225746673713202,2025-07-06T23:06:19.018549
Q9HED8,5.886104031450156,2025-07-06T23:06:19.018593
Q9P3Q9,4.709530201312334,2025-07-06T23:06:19.018638
Q9P720,5.308267697401205,2025-07-06T23:06:19.018682
Q9P749,6.621405651764134,2025-07-06T23:06:19.018726
E2RH47,5.493061443340548,2025-07-06T23:06:19.018770
P00011,4.653960350157523,2025-07-06T23:06:19.018813
P33724,5.181783550292085,2025-07-06T23:06:19.018861
P61008,5.19295685089021,2025-07-06T23:06:19.018905
P81455,3.8918202981106265,2025-07-06T23:06:19.018955
Q28259,5.808142489980444,2025-07-06T23:06:19.018998
Q8HZM5,5.921578419643816,2025-07-06T23:06:19.019041
E2QRY6,5.662960480135946,2025-07-06T23:06:19.019085
P28490,3.1780538303479458,2025-07-06T23:06:19.019128
P54714,5.517452896464707,2025-07-06T23:06:19.019173
Q076A6,7.569927655242652,2025-07-06T23:06:19.019221
Q1HK80,6.406879986069314,2025-07-06T23:06:19.019272
Q1HKA1,6.2422232654551655,2025-07-06T23:06:19.019315
Q6Y8J2,5.937536205082426,2025-07-06T23:06:19.019358
Q8WNN6,5.030437921392435,2025-07-06T23:06:19.019401
Q9ZZ64,6.2422232654551655,2025-07-06T23:06:19.019444
E2QUD0,6.26530121273771,2025-07-06T23:06:19.019488
E2QUI9,5.849324779946859,2025-07-06T23:06:19.019530
E2QXF3,5.318119993844216,2025-07-06T23:06:19.019573
E2RGI3,5.0689042022202315,2025-07-06T23:06:19.019616
P63273,4.90527477843843,2025-07-06T23:06:19.019659
P67780,5.424950017481403,2025-07-06T23:06:19.019702
P67782,5.424950017481403,2025-07-06T23:06:19.019745
P92604,5.762051382780177,2025-07-06T23:06:19.019787
P99504,2.9444389791664403,2025-07-06T23:06:19.019830
Q1HK79,5.1647859739235145,2025-07-06T23:06:19.019873
Q1HK97,5.564520407322694,2025-07-06T23:06:19.019915
Q1HKB1,5.420534999272286,2025-07-06T23:06:19.019958
Q28346,6.042632833682381,2025-07-06T23:06:19.020000
Q34101,5.937536205082426,2025-07-06T23:06:19.020042
Q3L6Y4,4.584967478670572,2025-07-06T23:06:19.020085
Q3L6Y5,6.129050210060545,2025-07-06T23:06:19.020128
Q3L6Y6,4.74493212836325,2025-07-06T23:06:19.020170
Q3L6Z3,4.204692619390966,2025-07-06T23:06:19.020213
Q5TJE9,5.0238805208462765,2025-07-06T23:06:19.020255
Q85PR2,5.849324779946859,2025-07-06T23:06:19.020297
Q9XSU0,5.313205979041787,2025-07-06T23:06:19.020340
Q9ZZ56,5.1647859739235145,2025-07-06T23:06:19.020382
Q9ZZ57,6.406879986069314,2025-07-06T23:06:19.020424
Q9ZZ58,6.129050210060545,2025-07-06T23:06:19.020466
Q9ZZ59,4.584967478670572,2025-07-06T23:06:19.020508
Q9ZZ60,4.74493212836325,2025-07-06T23:06:19.020550
Q9ZZ61,5.564520407322694,2025-07-06T23:06:19.020593
Q9ZZ62,5.420534999272286,2025-07-06T23:06:19.020635
Q9ZZ63,4.204692619390966,2025-07-06T23:06:19.020677
Q9ZZ65,5.849324779946859,2025-07-06T23:06:19.020719
A0M8V0,5.655991810819852,2025-07-06T23:06:19.020762
D0VWQ4,4.663439094112067,2025-07-06T23:06:19.020804
E2RKA8,4.90527477843843,2025-07-06T23:06:19.020846
P54712,2.5649493574615367,2025-07-06T23:06:19.020888
Q3L6Y8,5.762051382780177,2025-07-06T23:06:19.020931
Q9XSU3,4.941642422609304,2025-07-06T23:06:19.020973
B4FHY0,5.937536205082426,2025-07-06T23:06:19.021015
B6TNW8,5.303304908059076,2025-07-06T23:06:19.021057
O24573,5.765191102784844,2025-07-06T23:06:19.021099
P00412,5.560681631015528,2025-07-06T23:06:19.021141
P00840,4.30406509320417,2025-07-06T23:06:19.021183
P19023,6.315358001522335,2025-07-06T23:06:19.021225
P49087,6.329720905522696,2025-07-06T23:06:19.021266
P62787,4.634728988229636,2025-07-06T23:06:19.021306
P93647,6.785587645007929,2025-07-06T23:06:19.021347
P93648,6.871091294610546,2025-07-06T23:06:19.021388
B6SHG7,5.541263545158426,2025-07-06T23:06:19.021429
B6TB21,5.572154032177765,2025-07-06T23:06:19.021470
B6TZD1,5.905361848054571,2025-07-06T23:06:19.021510
B8A031,5.948034989180646,2025-07-06T23:06:19.021555
O24565,4.882801922586371,2025-07-06T23:06:19.021613
O24567,4.8283137373023015,2025-07-06T23:06:19.021667
O24572,4.574710978503383,2025-07-06T23:06:19.021710
O24602,4.875197323201151,2025-07-06T23:06:19.021754
O24618,4.882801922586371,2025-07-06T23:06:19.021808
P00056,4.709530201312334,2025-07-06T23:06:19.021851
P04165,5.961005339623274,2025-07-06T23:06:19.021894
P05494,6.230481447578482,2025-07-06T23:06:19.021942
P07925,5.673323267171493,2025-07-06T23:06:19.021992
P08742,6.269096283706261,2025-07-06T23:06:19.022035
P16265,4.770684624465665,2025-07-06T23:06:19.022078
Q9SP22,6.040254711277414,2025-07-06T23:06:19.022121
Q9XHR2,6.8690144506657065,2025-07-06T23:06:19.022168
B4FHF0,5.937536205082426,2025-07-06T23:06:19.022211
O22424,5.579729825986222,2025-07-06T23:06:19.022254
O48557,5.14166355650266,2025-07-06T23:06:19.022298
O48558,4.718498871295094,2025-07-06T23:06:19.022341
P09138,5.579729825986222,2025-07-06T23:06:19.022391
P27928,6.326149473155099,2025-07-06T23:06:19.022435
P41040,5.003946305945459,2025-07-06T23:06:19.022478
P45633,5.393627546352362,2025-07-06T23:06:19.022521
P51421,3.737669618283368,2025-07-06T23:06:19.022564
P51425,3.9318256327243257,2025-07-06T23:06:19.022607
Q05761,5.017279836814924,2025-07-06T23:06:19.022651
Q08068,4.0943445622221,2025-07-06T23:06:19.022694
Q36284,5.19295685089021,2025-07-06T23:06:19.022737
Q41852,4.394449154672439,2025-07-06T23:06:19.022781
Q43266,5.572154032177765,2025-07-06T23:06:19.022824
Q8H6A5,5.117993812416755,2025-07-06T23:06:19.022867
B9Q0C2,6.093569770045136,2025-07-06T23:06:19.022911
O20672,5.908082938168931,2025-07-06T23:06:19.022954
P10878,6.1070228877422545,2025-07-06T23:06:19.022999
Q8MPF7,5.659482215759621,2025-07-06T23:06:19.023046
Q27727,6.100318952020064,2025-07-06T23:06:19.023094
Q9GZ01,6.476972362889683,2025-07-06T23:06:19.023140
P50250,6.171700597410915,2025-07-06T23:06:19.023185
Q02766,6.16541785423142,2025-07-06T23:06:19.023230
Q76NM6,6.415096959171596,2025-07-06T23:06:19.023274
Q7K734,6.51025834052315,2025-07-06T23:06:19.023318
Q7KQL5,6.09807428216624,2025-07-06T23:06:19.023362
Q8IBP3,5.288267030694535,2025-07-06T23:06:19.023406
Q8IIS5,6.466144724237619,2025-07-06T23:06:19.023460
Q9U8D3,6.091309882077698,2025-07-06T23:06:19.023511
Q9UAL5,6.100318952020064,2025-07-06T23:06:19.023554
C0H4X5,5.583496308781699,2025-07-06T23:06:19.023596
C0H537,6.660575149839686,2025-07-06T23:06:19.023637
O97231,4.6443908991413725,2025-07-06T23:06:19.023678
O97313,5.568344503761097,2025-07-06T23:06:19.023722
P14140,6.09807428216624,2025-07-06T23:06:19.023764
P14643,6.09807428216624,2025-07-06T23:06:19.023805
P18240,6.3818160174060985,2025-07-06T23:06:19.023846
P24044,5.003946305945459,2025-07-06T23:06:19.023888
P27362,6.030685260261263,2025-07-06T23:06:19.023929
P32086,5.429345628954441,2025-07-06T23:06:19.023970
P62203,5.003946305945459,2025-07-06T23:06:19.024019
Q02768,5.929589143389895,2025-07-06T23:06:19.024071
Q8IAW3,5.459585514144159,2025-07-06T23:06:19.024114
Q8IDF6,6.091309882077698,2025-07-06T23:06:19.024158
Q8IIU6,6.226536669287466,2025-07-06T23:06:19.024201
Q8IJD4,5.572154032177765,2025-07-06T23:06:19.024244
Q8IKN4,5.659482215759621,2025-07-06T23:06:19.024287
O97235,5.966146739123692,2025-07-06T23:06:19.024331
Q8I3Z5,5.14166355650266,2025-07-06T23:06:19.024376
Q94660,5.755742213586912,2025-07-06T23:06:19.024420
Q7Q323,5.948034989180646,2025-07-06T23:06:19.024463
Q7Q4F5,5.236441962829949,2025-07-06T23:06:19.024507
Q7Q9C0,5.68697535633982,2025-07-06T23:06:19.024550
Q7QJX9,5.480638923341991,2025-07-06T23:06:19.024604
A7UVN1,5.945420608606575,2025-07-06T23:06:19.024648
O44248,5.783825182329737,2025-07-06T23:06:19.024691
O76757,6.068425588244111,2025-07-06T23:06:19.024735
P34834,5.420534999272286,2025-07-06T23:06:19.024779
P34836,3.970291913552122,2025-07-06T23:06:19.024821
P34838,6.2422232654551655,2025-07-06T23:06:19.024862
P34840,5.429345628954441,2025-07-06T23:06:19.024904
P34844,5.934894195619588,2025-07-06T23:06:19.024945
P34852,6.102558594613569,2025-07-06T23:06:19.024985
P34854,6.363028103540465,2025-07-06T23:06:19.025026
Q5TTG1,6.419994928147142,2025-07-06T23:06:19.025068
Q7PGE8,7.024649030453636,2025-07-06T23:06:19.025109
Q7PKS9,5.860786223465865,2025-07-06T23:06:19.025149
Q7PMU8,6.86171134048073,2025-07-06T23:06:19.025190
Q7PR38,6.049733455231958,2025-07-06T23:06:19.025232
Q7PWQ6,5.537334267018537,2025-07-06T23:06:19.025273
Q7PZY1,6.52649485957079,2025-07-06T23:06:19.025314
Q7Q0G5,5.43372200355424,2025-07-06T23:06:19.025355
Q7Q1K8,6.612041034833092,2025-07-06T23:06:19.025396
Q7Q2P7,5.459585514144159,2025-07-06T23:06:19.025438
Q7Q3I6,6.602587892189336,2025-07-06T23:06:19.025479
Q7Q412,6.226536669287466,2025-07-06T23:06:19.025520
Q7Q5Z3,6.320768294250582,2025-07-06T23:06:19.025562
Q7Q6A7,6.186208623900494,2025-07-06T23:06:19.025603
Q7Q9N9,5.627621113690637,2025-07-06T23:06:19.025644
Q7QAD7,5.0369526024136295,2025-07-06T23:06:19.025685
Q7QBW3,6.369900982828227,2025-07-06T23:06:19.025727
Q7QCB6,5.093750200806762,2025-07-06T23:06:19.025768
Q7QH64,6.198478716492308,2025-07-06T23:06:19.025809
Q7QIL8,6.07073772800249,2025-07-06T23:06:19.025850
Q7QIX1,6.466144724237619,2025-07-06T23:06:19.025891
Q7QJV0,5.602118820879701,2025-07-06T23:06:19.025932
A0NEF7,6.0330862217988015,2025-07-06T23:06:19.025973
A0NGY0,5.231108616854587,2025-07-06T23:06:19.026014
P33514,5.2574953720277815,2025-07-06T23:06:19.026057
P34842,5.568344503761097,2025-07-06T23:06:19.026099
P34846,5.749392985908253,2025-07-06T23:06:19.026141
P34848,5.831882477283517,2025-07-06T23:06:19.026183
P34850,4.762173934797756,2025-07-06T23:06:19.026226
P34856,5.159055299214529,2025-07-06T23:06:19.026268
P34858,4.59511985013459,2025-07-06T23:06:19.026310
P52811,5.017279836814924,2025-07-06T23:06:19.026352
P52813,5.594711379601839,2025-07-06T23:06:19.026395
P52818,5.318119993844216,2025-07-06T23:06:19.026437
Q7PND3,5.117993812416755,2025-07-06T23:06:19.026479
Q7PP77,5.7899601708972535,2025-07-06T23:06:19.026522
Q7PR68,5.389071729816501,2025-07-06T23:06:19.026564
Q7PTL0,5.0369526024136295,2025-07-06T23:06:19.026606
Q7PVR3,5.811140992976701,2025-07-06T23:06:19.026648
Q7PVZ2,6.4692503167957724,2025-07-06T23:06:19.026690
Q7PXE2,4.477336814478207,2025-07-06T23:06:19.026732
Q7PXU6,5.0238805208462765,2025-07-06T23:06:19.026774
Q7PZ81,5.652489180268651,2025-07-06T23:06:19.026816
Q7PZD5,7.288244401020124,2025-07-06T23:06:19.026858
Q7Q068,5.953243334287785,2025-07-06T23:06:19.026901
Q7Q107,5.58724865840025,2025-07-06T23:06:19.026948
Q7Q566,5.480638923341991,2025-07-06T23:06:19.026994
Q7Q5R5,4.867534450455582,2025-07-06T23:06:19.027036
Q7Q5Y8,6.289715570908998,2025-07-06T23:06:19.027078
Q7Q6D6,5.517452896464707,2025-07-06T23:06:19.027121
Q7Q6S8,7.40184157874383,2025-07-06T23:06:19.027163
Q7Q6Y4,5.384495062789089,2025-07-06T23:06:19.027205
Q7Q9I4,5.834810737062605,2025-07-06T23:06:19.027247
Q7QB45,4.927253685157205,2025-07-06T23:06:19.027289
Q7QCK2,5.14166355650266,2025-07-06T23:06:19.027331
Q7QGK4,5.3981627015177525,2025-07-06T23:06:19.027373
Q7QGX9,5.351858133476067,2025-07-06T23:06:19.027415
Q7QH62,5.572154032177765,2025-07-06T23:06:19.027459
Q9U9L1,4.875197323201151,2025-07-06T23:06:19.027502
Q9U9L2,5.564520407322694,2025-07-06T23:06:19.027546
F7FIH8,5.648974238161206,2025-07-06T23:06:19.027603
F7FKV1,5.187385805840755,2025-07-06T23:06:19.027647
F7ARS3,4.927253685157205,2025-07-06T23:06:19.027689
O78703,5.762051382780177,2025-07-06T23:06:19.027731
Q04911,5.945420608606575,2025-07-06T23:06:19.027782
Q2QL99,5.655991810819852,2025-07-06T23:06:19.027824
Q65CI5,4.584967478670572,2025-07-06T23:06:19.027866
Q2IBF0,5.181783550292085,2025-07-06T23:06:19.027908
Q2QD07,5.517452896464707,2025-07-06T23:06:19.027950
P84349,4.605170185988092,2025-07-06T23:06:19.027993
Q6WUX8,4.653960350157523,2025-07-06T23:06:19.028035
P03907,6.129050210060545,2025-07-06T23:06:19.028077
P03917,6.401917196727186,2025-07-06T23:06:19.028121
P26456,5.424950017481403,2025-07-06T23:06:19.028163
Q34571,4.219507705176107,2025-07-06T23:06:19.028210
Q34572,4.584967478670572,2025-07-06T23:06:19.028258
Q34573,5.159055299214529,2025-07-06T23:06:19.028309
Q9T9Y3,5.940171252720432,2025-07-06T23:06:19.028353
Q9T9Y5,4.74493212836325,2025-07-06T23:06:19.028396
Q9T9Y6,5.564520407322694,2025-07-06T23:06:19.028439
Q9T9Y7,5.420534999272286,2025-07-06T23:06:19.028497
Q9T9Y9,5.849324779946859,2025-07-06T23:06:19.028538
Q9T9Z0,5.762051382780177,2025-07-06T23:06:19.028581
Q2IBE7,5.655991810819852,2025-07-06T23:06:19.028623
Q861U8,5.572154032177765,2025-07-06T23:06:19.028665
A8J2Z9,5.981414211254481,2025-07-06T23:06:19.028707
P04352,5.093750200806762,2025-07-06T23:06:19.028749
A8JC00,6.16541785423142,2025-07-06T23:06:19.028792
A8JF71,5.877735781779639,2025-07-06T23:06:19.028834
A8JGF7,5.762051382780177,2025-07-06T23:06:19.028876
P08681,6.22455842927536,2025-07-06T23:06:19.028918
P08739,6.302618975744905,2025-07-06T23:06:19.028960
P15451,4.718498871295094,2025-07-06T23:06:19.029002
P23662,5.942799375126701,2025-07-06T23:06:19.029044
P31683,5.918893854273146,2025-07-06T23:06:19.029086
P38482,6.352629396319567,2025-07-06T23:06:19.029128
P50566,4.634728988229636,2025-07-06T23:06:19.029170
Q42684,5.384495062789089,2025-07-06T23:06:19.029212
Q9STD3,6.040254711277414,2025-07-06T23:06:19.029254
A8HS48,5.556828061699537,2025-07-06T23:06:19.029296
A8IB25,5.631211781821365,2025-07-06T23:06:19.029338
A8IGK2,5.7745515455444085,2025-07-06T23:06:19.029380
A8JBB2,6.519147287940395,2025-07-06T23:06:19.029422
P08740,5.945420608606575,2025-07-06T23:06:19.029464
P10329,5.087596335232384,2025-07-06T23:06:19.029507
P11658,5.676753802268282,2025-07-06T23:06:19.029549
P20113,6.093569770045136,2025-07-06T23:06:19.029591
P25387,5.762051382780177,2025-07-06T23:06:19.029633
P46295,5.030437921392435,2025-07-06T23:06:19.029675
P49202,5.030437921392435,2025-07-06T23:06:19.029717
P49213,4.59511985013459,2025-07-06T23:06:19.029759
P50881,5.135798437050262,2025-07-06T23:06:19.029801
Q94EY2,4.564348191467836,2025-07-06T23:06:19.029843
Q9SW75,5.3612921657094255,2025-07-06T23:06:19.029885
P79891,5.53338948872752,2025-07-06T23:06:19.029927
P00038,4.68213122712422,2025-07-06T23:06:19.029969
P20374,6.255750041753367,2025-07-06T23:06:19.030011
P20375,5.41610040220442,2025-07-06T23:06:19.030053
P34845,5.948034989180646,2025-07-06T23:06:19.030095
P34849,5.808142489980444,2025-07-06T23:06:19.030137
P91849,4.634728988229636,2025-07-06T23:06:19.030179
Q00275,5.420534999272286,2025-07-06T23:06:19.030221
Q00276,3.951243718581427,2025-07-06T23:06:19.030263
P34843,5.556828061699537,2025-07-06T23:06:19.030305
P34847,5.720311776607412,2025-07-06T23:06:19.030347
P34851,4.762173934797756,2025-07-06T23:06:19.030389
P34853,6.102558594613569,2025-07-06T23:06:19.030431
P34855,6.317164686747284,2025-07-06T23:06:19.030473
P34857,5.117993812416755,2025-07-06T23:06:19.030515
P34859,4.465908118654584,2025-07-06T23:06:19.030557
Q8WRF3,4.897839799950911,2025-07-06T23:06:19.030599
P15106,6.150602768446279,2025-07-06T23:06:19.030641
Q9Z518,5.817111159963204,2025-07-06T23:06:19.030683
O54134,5.209486152841421,2025-07-06T23:06:19.030725
O86793,5.924255797414532,2025-07-06T23:06:19.030767
P0A4A3,4.812184355372417,2025-07-06T23:06:19.030808
P24532,6.175867270105761,2025-07-06T23:06:19.030850
P52561,5.204006687076795,2025-07-06T23:06:19.030892
P72403,4.897839799950911,2025-07-06T23:06:19.030934
Q9F305,5.602118820879701,2025-07-06T23:06:19.030976
Q9L0D7,5.627621113690637,2025-07-06T23:06:19.031019
Q9L0H2,6.26530121273771,2025-07-06T23:06:19.031061
Q9X8I3,5.303304908059076,2025-07-06T23:06:19.031103
Q9X8I9,5.093750200806762,2025-07-06T23:06:19.031145
Q9X8P6,6.056784013228625,2025-07-06T23:06:19.031187
Q9Z519,5.998936561946683,2025-07-06T23:06:19.031229
O31212,5.736572297479192,2025-07-06T23:06:19.031271
O86655,4.553876891600541,2025-07-06T23:06:19.031313
O86773,4.836281906951478,2025-07-06T23:06:19.031355
P41103,5.170483995038151,2025-07-06T23:06:19.031397
P46787,5.017279836814924,2025-07-06T23:06:19.031439
P46788,4.844187086458591,2025-07-06T23:06:19.031481
P46789,4.0943445622221,2025-07-06T23:06:19.031523
P48950,5.484796933490655,2025-07-06T23:06:19.031566
P66337,4.624972813284271,2025-07-06T23:06:19.031608
Q53874,4.990432586778736,2025-07-06T23:06:19.031650
Q53875,5.135798437050262,2025-07-06T23:06:19.031692
Q9L0C8,5.220355825078324,2025-07-06T23:06:19.031734
Q9L0D0,4.804021044733257,2025-07-06T23:06:19.031776
Q9L0D2,4.30406509320417,2025-07-06T23:06:19.031818
Q9L0D3,4.9344739331306915,2025-07-06T23:06:19.031860
Q9L0D4,5.6240175061873385,2025-07-06T23:06:19.031902
Q9L0D5,4.74493212836325,2025-07-06T23:06:19.031944
Q9L0D6,4.532599493153256,2025-07-06T23:06:19.031987
Q9L0D9,5.389071729816501,2025-07-06T23:06:19.032029
Q9L0E0,5.365976015021851,2025-07-06T23:06:19.032071
Q6CZX0,5.342334251964811,2025-07-06T23:06:19.032113
Q6D022,6.3080984415095305,2025-07-06T23:06:19.032155
Q6D072,6.068425588244111,2025-07-06T23:06:19.032197
Q6D182,6.066108090103747,2025-07-06T23:06:19.032238
Q6D1G1,5.3230099791384085,2025-07-06T23:06:19.032281
Q6D1G2,5.43372200355424,2025-07-06T23:06:19.032323
Q6D288,6.263398262591624,2025-07-06T23:06:19.032365
Q6D3N3,5.393627546352362,2025-07-06T23:06:19.032407
Q6D8J7,5.476463551931511,2025-07-06T23:06:19.032449
Q6D9D3,5.820082930352362,2025-07-06T23:06:19.032492
Q6DAZ8,6.104793232414985,2025-07-06T23:06:19.032534
Q6CYI9,5.583496308781699,2025-07-06T23:06:19.032577
Q6CZW3,4.820281565605037,2025-07-06T23:06:19.032625
Q6CZW9,4.634728988229636,2025-07-06T23:06:19.032670
Q6CZX1,5.303304908059076,2025-07-06T23:06:19.032713
Q6CZX3,5.60947179518496,2025-07-06T23:06:19.032756
Q6CZX4,4.5217885770490405,2025-07-06T23:06:19.032799
Q6CZX5,4.700480365792417,2025-07-06T23:06:19.032841
Q6CZX6,5.4510384535657,2025-07-06T23:06:19.032884
Q6CZX7,4.912654885736052,2025-07-06T23:06:19.032926
Q6CZX8,4.143134726391533,2025-07-06T23:06:19.032969
Q6CZY0,4.812184355372417,2025-07-06T23:06:19.033013
Q6CZY2,5.187385805840755,2025-07-06T23:06:19.033057
Q6CZY3,4.61512051684126,2025-07-06T23:06:19.033100
Q6CZY6,4.762173934797756,2025-07-06T23:06:19.033142
Q6CZY8,4.07753744390572,2025-07-06T23:06:19.033185
Q6CZY9,4.969813299576001,2025-07-06T23:06:19.033227
Q6CZZ2,4.770684624465665,2025-07-06T23:06:19.033269
Q6CZZ3,4.859812404361672,2025-07-06T23:06:19.033312
Q6D087,5.958424693029782,2025-07-06T23:06:19.033354
Q6D800,5.220355825078324,2025-07-06T23:06:19.033396
Q6D8E3,5.484796933490655,2025-07-06T23:06:19.033439
Q6D9A2,4.48863636973214,2025-07-06T23:06:19.033481
Q6DAE6,4.867534450455582,2025-07-06T23:06:19.033524
Q6DAE7,4.955827057601261,2025-07-06T23:06:19.033566
Q6DAN2,5.10594547390058,2025-07-06T23:06:19.033608
Q6DAN3,5.455321115357702,2025-07-06T23:06:19.033650
Q6DAV9,5.0238805208462765,2025-07-06T23:06:19.033692
O67161,5.834810737062605,2025-07-06T23:06:19.033735
